Feature,Importance
cat__Customer City_Henderson,7.069290454928611e-05
cat__Customer City_Katy,7.067925460348453e-05
cat__Order State_Pichincha,7.062532798270994e-05
cat__Order City_Nagpur,7.062517341324834e-05
cat__Customer City_Wilkes Barre,7.05805943140618e-05
cat__Order City_Athens,7.056355859908006e-05
cat__Order City_Cairns,7.054210327782965e-05
cat__Order City_Antalya,7.053495599919804e-05
cat__Order State_Guayas,7.052868483046421e-05
cat__Order City_Le Chesnay,7.052330437254797e-05
cat__Order State_Perak,7.05131513519724e-05
cat__Order City_La Rochelle,7.049112682377964e-05
cat__Order State_Alta Austria,7.048863883923227e-05
cat__Order City_Kananga,7.037295712811764e-05
cat__Order City_Bahawalpur,7.035213792749526e-05
cat__Customer City_Pittsfield,7.026030769938222e-05
cat__Order State_Lviv,7.025355287686487e-05
cat__Order City_Solna,7.025241765898196e-05
cat__Order City_Aylesbury,7.022820115861425e-05
cat__Order State_Gobolka Woqooyi Galbeed,7.019576244071702e-05
cat__Order City_Innsbruck,7.019506379633737e-05
cat__Order City_Garforth,7.019272840173058e-05
cat__Customer City_Malden,7.018469413131459e-05
cat__Order City_Port Macquarie,7.013297213495111e-05
cat__Customer City_Tulare,7.01017323383056e-05
cat__Order City_Nairobi,7.007435559654331e-05
cat__Order State_Amán,6.993599787838354e-05
cat__Order State_Artibonito,6.99233160849022e-05
cat__Order State_Kerala,6.989616543674866e-05
cat__Customer City_Canyon Country,6.98535140157284e-05
cat__Order City_Oviedo,6.975220319802699e-05
cat__Order City_Drancy,6.958250921035315e-05
cat__Order City_Hagen,6.949261216061582e-05
cat__Order City_Freiburg,6.944911206189934e-05
cat__Order State_Isla de la Juventud,6.94320276042197e-05
cat__Customer City_Oakland,6.937008919914667e-05
cat__Order City_Chittagong,6.922031418921915e-05
cat__Order State_Borno,6.906790697089815e-05
cat__Customer City_Wilmington,6.90655139705612e-05
cat__Order City_Palma de Mallorca,6.899572431870302e-05
cat__Order State_Kasai Occidental,6.895307120638165e-05
cat__Order City_Soweto,6.893216301176663e-05
cat__Order City_Venice,6.890767631438119e-05
cat__Customer City_Passaic,6.888038406913537e-05
cat__Order City_Huelva,6.876852193762793e-05
cat__Order State_Qina,6.874010094009741e-05
cat__Order State_Bursa,6.86763168174917e-05
cat__Customer City_Sanford,6.866648613311027e-05
cat__Order City_Kartal,6.861217266556141e-05
cat__Order City_Lakeland,6.853360464848463e-05
cat__Order City_Alicante,6.853351585172599e-05
cat__Order State_Marítima,6.847301108163483e-05
cat__Order City_Constantina,6.836741978644063e-05
cat__Order City_Dorsten,6.832669097321695e-05
cat__Order City_Kumasi,6.830675626752174e-05
cat__Order City_Peoria,6.819092652998033e-05
cat__Order City_Oakland,6.799510310522275e-05
cat__Order City_Thane,6.795948787285982e-05
cat__Order City_Nueva Gerona,6.793843670312028e-05
cat__Order City_Genk,6.773922595471071e-05
cat__Order State_Enugu,6.771449176293774e-05
cat__Order City_Shantou,6.754235490838542e-05
cat__Order State_Xinjiang Uygur,6.753643058959386e-05
cat__Order City_Tabuk,6.740753183910208e-05
cat__Order State_Uttarakhand,6.732688661772874e-05
cat__Order City_Tiruchchirappalli,6.731849130482829e-05
cat__Order City_La Chorrera,6.731770125119914e-05
cat__Order City_Qitaihe,6.729607701187671e-05
cat__Order State_Yaroslavl,6.727510407486142e-05
cat__Order City_Fayetteville,6.724057447237702e-05
cat__Order City_Las Rozas de Madrid,6.723389960911715e-05
cat__Order City_Dordrecht,6.71607930781219e-05
cat__Order City_Kaliningrado,6.710949815959452e-05
cat__Order City_Gujranwala,6.70376712296851e-05
cat__Customer City_Zanesville,6.696824221875963e-05
cat__Order City_Lviv,6.693701580398801e-05
cat__Order City_Conway,6.677064156853522e-05
cat__Order City_Louviers,6.674939145837581e-05
cat__Order City_Sorocaba,6.670869035516398e-05
cat__Customer City_Livermore,6.664504699436368e-05
cat__Order City_Wiesbaden,6.661467790201523e-05
cat__Order City_Sale,6.659958707041029e-05
cat__Order State_Provincia Oriental,6.654692556565047e-05
cat__Order State_Quebec,6.643972791205688e-05
cat__Customer City_Huntington Park,6.642656234636308e-05
cat__Order State_Nairobi,6.642436986617229e-05
cat__Order City_Guayaquil,6.633714892102574e-05
cat__Order City_Kayseri,6.625481862964524e-05
cat__Order State_Manisa,6.610980229771141e-05
cat__Order City_Acuña,6.601915628136555e-05
cat__Customer City_Bismarck,6.601432042882256e-05
cat__Order City_Lens,6.599443652053397e-05
cat__Customer City_Pacoima,6.599379431687187e-05
cat__Order City_Blumenau,6.598648156141333e-05
cat__Customer City_Allentown,6.588283240205361e-05
cat__Order City_Marietta,6.585697540700217e-05
cat__Customer City_Mcallen,6.575402419833654e-05
cat__Order State_Kigali,6.572111483231163e-05
cat__Order City_Aachen,6.571987889810387e-05
cat__Order City_Bursa,6.565545798903975e-05
cat__Order City_Cork,6.560527658031114e-05
cat__Order City_Chartres,6.559406564933244e-05
cat__Order State_Benguela,6.557014183362748e-05
cat__Order City_Cuenca,6.549013471962982e-05
cat__Order City_Nicolás Romero,6.547209553950342e-05
cat__Order State_Yunnan,6.541773415846415e-05
cat__Order City_Washington,6.540543451192e-05
cat__Order State_Sistán y Baluchistán,6.540088972790236e-05
cat__Order City_Bayonne,6.535198712489237e-05
cat__Customer City_Fountain Valley,6.529668439451339e-05
cat__Order State_Asturias,6.527887031109748e-05
cat__Order City_Fontenay-aux-Roses,6.522274042645391e-05
cat__Order City_Oceanside,6.515323259053967e-05
cat__Order City_Rosario,6.505382618111864e-05
cat__Order City_Mbandaka,6.491203905265757e-05
cat__Order City_Lansing,6.488681417516261e-05
cat__Order State_Plateau,6.486633091475591e-05
cat__Order City_Hamilton,6.48285824893985e-05
cat__Order City_Oyonnax,6.481746414961353e-05
cat__Order City_Victoria,6.479316434039954e-05
cat__Order City_Markham,6.478484463965698e-05
cat__Order City_Garches,6.477033720048424e-05
cat__Order City_Munster,6.471234752150761e-05
cat__Customer City_Glenview,6.467573974912002e-05
cat__Order State_Harare,6.461666768246852e-05
cat__Category Name_CDs ,6.461392510424165e-05
cat__Customer City_Frankfort,6.457430717996627e-05
cat__Order State_Overijssel,6.447667451647731e-05
cat__Order City_Gronau,6.446748621242193e-05
cat__Order City_Vadodara,6.439683469824163e-05
cat__Order City_Ensenada,6.439523495918443e-05
cat__Order State_Idaho,6.439418876292187e-05
cat__Order City_Ivanovo,6.434151438406822e-05
cat__Order City_Kermanshah,6.428597463717033e-05
cat__Order State_Irkutsk,6.428188008125028e-05
cat__Order City_Kalyan,6.427843102022214e-05
cat__Order State_Lodz,6.427247042153754e-05
cat__Order City_Marignane,6.424762529444938e-05
cat__Order State_Columbia británica,6.420502903223714e-05
cat__Order City_Annecy,6.418368167553113e-05
cat__Order City_Darbhanga,6.417040605092622e-05
cat__Order State_Zanyán,6.415597214229062e-05
cat__Order State_Iowa,6.40881803798037e-05
cat__Order State_Quindío,6.403298710848835e-05
cat__Customer City_Vacaville,6.402798463102385e-05
cat__Order City_Istres,6.401922658701121e-05
cat__Order City_Vanves,6.399864816289119e-05
cat__Order State_Niamey,6.399597096582193e-05
cat__Order City_Port Elizabeth,6.395173226273395e-05
cat__Order Country_Jordania,6.39150916972213e-05
cat__Order City_Taizz,6.389334307620507e-05
cat__Order City_Torrevieja,6.386559699875538e-05
cat__Order City_Ardebil,6.379259003256916e-05
cat__Order City_Betim,6.373120437678304e-05
cat__Order City_Suresnes,6.372475126086252e-05
cat__Order Country_Turkmenistán,6.36912485759067e-05
cat__Order City_Tauranga,6.36717699862764e-05
cat__Order City_Ginebra,6.364378810260707e-05
cat__Order City_Lafayette,6.358901956894502e-05
cat__Order City_Maceió,6.357520607966357e-05
cat__Order City_Hinckley,6.355841523877535e-05
cat__Order City_Saint-Nazaire,6.355411586344024e-05
cat__Order City_Griffith,6.354998940925872e-05
cat__Order City_Orange,6.3494464581999e-05
cat__Order City_Baku,6.34651925625884e-05
cat__Order City_San Fernando,6.34085611668858e-05
cat__Order City_Pilar,6.337712564279788e-05
cat__Order City_Aracaju,6.328125370128641e-05
cat__Order City_Resistencia,6.323973927461813e-05
cat__Order State_Cork,6.322353317104087e-05
cat__Order City_Kunming,6.32215934738798e-05
cat__Order City_Conflans-Sainte-Honorine,6.317587521892365e-05
cat__Order City_Kisangani,6.315751231057354e-05
cat__Order City_Donets'k,6.311756039393113e-05
cat__Order State_Bélgorod,6.305602046654794e-05
cat__Order City_Redlands,6.30438102280783e-05
cat__Order City_Monclova,6.295035965972134e-05
cat__Order City_Grodno,6.294951240180753e-05
cat__Customer City_Chicago Heights,6.293452445303177e-05
cat__Order State_Al Bahr al Ahmar,6.275136141161264e-05
cat__Order City_Chesterfield,6.274912867316365e-05
cat__Order State_Al Jawf,6.273747164387227e-05
cat__Customer City_Bolingbrook,6.266167108808361e-05
cat__Order City_Constanza,6.255722568543784e-05
cat__Customer City_Carmichael,6.255658191231902e-05
cat__Order City_Mississauga,6.249190275302471e-05
cat__Order Country_Moldavia,6.248610398699982e-05
cat__Order State_Orán,6.238326427160045e-05
cat__Order City_Fresnillo de González Echeverría,6.237266484021402e-05
cat__Order City_Ulhasnagar,6.23686962553962e-05
cat__Order State_Sind,6.236470774584312e-05
cat__Order City_Getafe,6.227565353640984e-05
cat__Order City_Garoua,6.225792972310091e-05
cat__Order City_Mcallen,6.220906800266623e-05
cat__Order State_Centro,6.212616832656091e-05
cat__Order State_Islas Baleares,6.211871688057457e-05
cat__Customer City_Placentia,6.204015692042291e-05
cat__Order State_Gómel,6.202035229522506e-05
cat__Order City_Eastbourne,6.196458830059645e-05
cat__Order City_Pekanbaru,6.192245216666936e-05
cat__Order City_Diyarbakir,6.174863060979467e-05
cat__Order City_Lormont,6.172232993780202e-05
cat__Customer City_Bay Shore,6.167378226104625e-05
cat__Customer City_Bayonne,6.165009923382913e-05
cat__Order City_Kaluga,6.159626416760538e-05
cat__Order Country_Nepal,6.142401837423037e-05
cat__Order City_Delgado,6.140033092632606e-05
cat__Order City_Bucaramanga,6.134858683016802e-05
cat__Order City_Lodz,6.13300861468057e-05
cat__Order City_Zhanjiang,6.132798527937101e-05
cat__Customer City_Danbury,6.129172873856338e-05
cat__Customer City_Springfield,6.126099794733732e-05
cat__Order City_Kiel,6.118525241712597e-05
cat__Order State_Paraíba,6.11335293572989e-05
cat__Customer City_Vallejo,6.109620460047365e-05
cat__Order City_Joinville,6.109109316377216e-05
cat__Order State_Kermanshah,6.107240031110919e-05
cat__Order City_Eskisehir,6.10536814103772e-05
cat__Order City_Villach,6.09900093572962e-05
cat__Order City_Castrop-Rauxel,6.0978701066220835e-05
cat__Customer City_Cicero,6.0964078274148144e-05
cat__Order City_Quito,6.095582398630257e-05
cat__Customer City_Reseda,6.094387890600639e-05
cat__Order State_Guangxi,6.089111290914995e-05
cat__Customer City_Woonsocket,6.0875750995047754e-05
cat__Order City_Grajaú,6.078016918562136e-05
cat__Order City_Troisdorf,6.075018350218638e-05
cat__Order State_Taiz,6.0613713800885496e-05
cat__Customer City_Conway,6.060811826211312e-05
cat__Order City_Boulogne-sur-Mer,6.058062170627619e-05
cat__Order City_Kigali,6.057632985943636e-05
cat__Order State_Trebisonda,6.056952565177209e-05
cat__Order City_Sesto San Giovanni,6.056764715150601e-05
cat__Order City_Burnley,6.055995748429359e-05
cat__Order City_Kolwezi,6.0555487515821175e-05
cat__Order Country_Paraguay,6.045426862911636e-05
cat__Order State_Cundinamarca,6.0433217327957695e-05
cat__Order State_Haifa,6.0406449613684185e-05
cat__Order City_Villeneuve-le-Roi,6.0391736455121006e-05
cat__Order City_Mougins,6.034734749614767e-05
cat__Order City_Changwon,6.033776044225148e-05
cat__Customer City_Astoria,6.031008578552563e-05
cat__Order State_Zacatecas,6.0265413513988215e-05
cat__Order City_Zanyán,6.025351846210659e-05
cat__Order City_Jieyang,6.022354208949524e-05
cat__Order State_Ciudad de Almatý,6.0168327104221893e-05
cat__Order City_Unna,6.016556239033179e-05
cat__Order City_Zaanstad,6.0118775489922396e-05
cat__Order City_Martigues,6.008427449126239e-05
cat__Order City_Stavanger,6.0070253645334946e-05
cat__Order City_Pontault-Combault,6.0065433949750376e-05
cat__Order City_Foggia,5.997435265927687e-05
cat__Order City_Haifa,5.997351499842849e-05
cat__Order State_Tolima,5.996192258649287e-05
cat__Order State_Ayacucho,5.9903590373959896e-05
cat__Customer City_Redmond,5.988823896736497e-05
cat__Order City_Gongzhuling,5.9835249963389016e-05
cat__Order State_Grodno,5.9821064012902484e-05
cat__Order City_Gennevilliers,5.975517875377012e-05
cat__Order State_Analamanga,5.97234129259978e-05
cat__Customer City_Palmdale,5.9714406991783934e-05
cat__Order City_Zhuhai,5.9673290129786314e-05
cat__Order City_Enugu,5.959485339876285e-05
cat__Customer City_Woodside,5.958503983760561e-05
cat__Customer City_Trujillo Alto,5.957773589038116e-05
cat__Category Name_Strength Training,5.954064564015171e-05
cat__Customer City_Morganton,5.9534848570997394e-05
cat__Order City_Velletri,5.953182210006678e-05
cat__Order State_Kayseri,5.9406196074692005e-05
cat__Customer City_Wheaton,5.9404184018582e-05
cat__Order City_Zahedan,5.9306035078742656e-05
cat__Order City_Heilbronn,5.928513623931308e-05
cat__Order City_Donghai,5.92278109165161e-05
cat__Order City_Bareilly,5.918859198559888e-05
cat__Order City_Draguignan,5.9064327343352025e-05
cat__Order State_Kasai Oriental,5.897249796397928e-05
cat__Customer City_Lilburn,5.8894315854933776e-05
cat__Order City_Teresina,5.888785934776974e-05
cat__Customer City_Westminster,5.8766561357335114e-05
cat__Order State_Hawke's Bay,5.875283662716514e-05
cat__Order City_General Escobedo,5.872564339037312e-05
cat__Order State_Poltava,5.861307884412018e-05
cat__Order City_Mombasa,5.859975242692766e-05
cat__Order State_Nuevo México,5.859853381204281e-05
cat__Order City_Albury,5.8566683748924946e-05
cat__Order City_Antananarivo,5.8531666251694425e-05
cat__Order State_Hong Kong,5.851932315647469e-05
cat__Order State_Costa,5.851421477436886e-05
cat__Order City_Bridgetown,5.849800251575787e-05
cat__Order City_Denpasar,5.844867130664645e-05
cat__Order City_Ixtapaluca,5.8316148376986826e-05
cat__Order City_Visakhapatnam,5.829518154730441e-05
cat__Order City_Arles,5.826583627365105e-05
cat__Order City_Courbevoie,5.824171105533434e-05
cat__Order City_Albany,5.8171002729171235e-05
cat__Customer City_La Habra,5.816685694448571e-05
cat__Order City_Mbuji-mayi,5.811837937140481e-05
cat__Order City_Montenegro,5.807999194235356e-05
cat__Order City_Santa Cruz de Barahona,5.801527158449753e-05
cat__Order City_Almaty,5.801169597191324e-05
cat__Order City_Conselheiro Lafaiete,5.7898663423992724e-05
cat__Order City_Bar-le-Duc,5.772145383663637e-05
cat__Order City_Neuilly-sur-Seine,5.772124735059305e-05
cat__Order City_Albi,5.7683946716202425e-05
cat__Order City_Patna,5.761543118458781e-05
cat__Order City_Waterlooville,5.7612743985842534e-05
cat__Order State_Nord,5.760702088459658e-05
cat__Customer City_Lombard,5.758917957358622e-05
cat__Order City_Letchworth,5.7461837877719156e-05
cat__Order City_Dubbo,5.737901603213428e-05
cat__Order City_Irun,5.734857882260762e-05
cat__Order City_Doha,5.734734236587106e-05
cat__Order City_Mataram,5.7285649360247795e-05
cat__Customer City_Summerville,5.724567404604631e-05
cat__Order City_Six-Fours-les-Plages,5.722258956982616e-05
cat__Order City_Calgary,5.717769589785983e-05
cat__Order City_Murfreesboro,5.7128203591875074e-05
cat__Order State_Nevada,5.710450961105243e-05
cat__Order City_Albertville,5.697308617395103e-05
cat__Order City_Jiutepec,5.694420343570275e-05
cat__Order City_São Gonçalo,5.69368861697033e-05
cat__Order City_Perpignan,5.693490266076978e-05
cat__Order City_Liverpool,5.6904952382444585e-05
cat__Order State_Santa Cruz,5.688106334318369e-05
cat__Order State_O'Higgins,5.6852423452371174e-05
cat__Order City_Pozzuoli,5.6817699931391636e-05
cat__Customer City_Cupertino,5.677589565290075e-05
cat__Order City_Qena,5.6768799006207344e-05
cat__Order City_Probolinggo,5.6755127647770746e-05
cat__Order City_Korba,5.675270446014936e-05
cat__Order City_Herne,5.669800023062381e-05
